"rank","film_id","title","rental_duration","replacement_cost","rental_rate","breakeven_time_of_rental","rate_of_return","breakeven_day","total_sales_excepted_by_film","total_count_by_film","actor_list"
"783",744,"Roots Remember",4,"23.99","0.99","24.23","0.04","97","16.83","17","Johnny Cage, Burt Posey, Ellen Presley, Walter Torn, Warren Nolte, Cameron Zellweger, Ewan Gooding, Groucho Williams, Lisa Monroe, Matthew Carrey"
"783",925,"United Pilot",3,"27.99","0.99","28.27","0.04","85","16.83","17","Val Bolger, Reese Kilmer, Ray Johansson, Sean Guiness, Mena Hopper, Rock Dukakis"
"783",737,"Rock Instinct",4,"28.99","0.99","29.28","0.03","118","16.83","17","Milla Peck, Johnny Cage, Julia Barrymore, Gary Phoenix, Jude Cruise, Cameron Zellweger, Al Garland, Ed Guiness"
"783",552,"Majestic Floats",5,"15.99","0.99","16.15","0.06","81","16.83","17","Joe Swank, Natalie Hopkins, Groucho Sinatra, Ed Mansfield, Julia Zellweger"
"783",623,"Newton Labyrinth",4,"9.99","0.99","10.09","0.10","41","16.83","17","Sean Williams, Greg Chaplin, Albert Nolte, Audrey Bailey"
"783",574,"Midnight Westward",3,"19.99","0.99","20.19","0.05","61","16.83","17","Woody Hoffman, Milla Peck, Adam Grant, James Pitt, Gina Degeneres, Geoffrey Heston, Greta Malden, Oprah Kilmer, Humphrey Garland"
"783",275,"Egypt Tenenbaums",3,"11.99","0.99","12.11","0.08","37","16.83","17","Cuba Olivier, Gary Penn, Kenneth Torn, Susan Davis, Chris Depp"
"783",488,"Joon Northwest",3,"23.99","0.99","24.23","0.04","73","16.83","17","Alec Wayne, Charlize Dench"
"783",299,"Factory Dragon",4,"9.99","0.99","10.09","0.10","41","16.83","17","Sissy Sobieski, Henry Berry, Mae Hoffman, Cate Mcqueen, Meryl Gibson, Mena Hopper"
"783",717,"Rear Trading",6,"23.99","0.99","24.23","0.04","146","16.83","17","Fred Costner, Dan Torn, Lucille Tracy, Natalie Hopkins, Jude Cruise, Kenneth Pesci, Penelope Monroe, Laurence Bullock"
"783",534,"Louisiana Harry",5,"18.99","0.99","19.18","0.05","96","16.83","17","Henry Berry, Gina Degeneres, Jayne Silverstone"
"783",877,"Taxi Kick",4,"23.99","0.99","24.23","0.04","97","16.83","17","Bob Fawcett, Kenneth Paltrow, Woody Jolie, Spencer Depp, Albert Nolte, Mena Hopper"
"783",424,"Holocaust Highball",6,"12.99","0.99","13.12","0.08","79","16.83","17","Carmen Hunt, Mary Tandy, Daryl Wahlberg, Penelope Monroe, William Hackman"
"797",40,"Army Flintstones",4,"22.99","0.99","23.22","0.04","93","15.84","16","Ed Chase, Cary Mcconaughey, Mae Hoffman, Gene Willis, Penelope Cronyn, Matthew Carrey, Russell Close"
"797",809,"Slipper Fidelity",5,"14.99","0.99","15.14","0.07","76","15.84","16","Cameron Wray, James Pitt, Greta Keitel, Jane Jackman, Al Garland, Michael Bening, Jeff Silverstone"
"797",186,"Craft Outfield",6,"17.99","0.99","18.17","0.06","110","15.84","16","Rip Crawford, Henry Berry, Scarlett Damon, Liza Bergman, Jada Ryder, Mary Keitel"
"797",963,"Watch Tracy",5,"12.99","0.99","13.12","0.08","66","15.84","16","Val Bolger, Fay Kilmer, Cary Mcconaughey, Groucho Sinatra, Jeff Silverstone"
"797",189,"Creatures Shakespeare",3,"23.99","0.99","24.23","0.04","73","15.84","16","Susan Davis, Groucho Dunst, Reese West"
"797",601,"Moulin Wake",4,"20.99","0.99","21.20","0.05","85","15.84","16","Jessica Bailey, Scarlett Bening, Vivien Basinger"
"797",85,"Bonnie Holocaust",4,"29.99","0.99","30.29","0.03","122","15.84","16","Johnny Lollobrigida, Julia Mcqueen, Henry Berry, Minnie Zellweger, Susan Davis, Frances Tomei, Fay Winslet, Oprah Kilmer, Ed Guiness"
"797",855,"Streak Ridgemont",7,"28.99","0.99","29.28","0.03","205","15.84","16","Sandra Kilmer, Sean Guiness, Daryl Wahlberg"
"797",427,"Homeward Cider",5,"19.99","0.99","20.19","0.05","101","15.84","16","Uma Wood, Tim Hackman, Burt Dukakis, Ellen Presley, Albert Johansson, Ian Tandy, Michael Bolger"
"797",862,"Summer Scarface",5,"25.99","0.99","26.25","0.04","132","15.84","16","Alec Wayne, Dan Harris, Dustin Tautou, Angelina Astaire, Meg Hawke, Ewan Gooding, Cate Harris, Russell Close"
"797",696,"Pride Alamo",6,"20.99","0.99","21.20","0.05","128","15.84","16","Goldie Brody, Warren Nolte, Cate Mcqueen, Greta Malden"
"797",797,"Silence Kane",7,"23.99","0.99","24.23","0.04","170","15.84","16","Sandra Peck, Reese Kilmer, Renee Tracy, Michael Bening"
"797",105,"Bull Shawshank",6,"21.99","0.99","22.21","0.05","134","15.84","16","Nick Wahlberg, Sandra Kilmer, Alec Wayne, Kirk Jovovich, Dan Streep, Julianne Dench, Angela Witherspoon, Jayne Nolte"
"797",458,"Indian Love",4,"26.99","0.99","27.26","0.04","110","15.84","16","Nick Wahlberg, Matthew Johansson, Tom Mckellen, Cary Mcconaughey, Scarlett Damon, Gina Degeneres, Rita Reynolds, Russell Temple, Jon Chase, Gene Mckellen"
"797",111,"Caddyshack Jedi",3,"17.99","0.99","18.17","0.06","55","15.84","16","Ed Chase, Elvis Marx, Tom Mckellen, Natalie Hopkins, Kenneth Paltrow, Meryl Gibson, Rock Dukakis"
"797",606,"Mummy Creatures",3,"15.99","0.99","16.15","0.06","49","15.84","16","Helen Voight, Kevin Bloom, Tim Hackman, Goldie Brody, Angelina Astaire, Spencer Peck, Walter Torn, Sidney Crowe, Gina Degeneres, Russell Bacall, Dan Streep, Rock Dukakis, Audrey Bailey"
"797",600,"Motions Details",5,"16.99","0.99","17.16","0.06","86","15.84","16","Uma Wood, Elvis Marx, Burt Dukakis, Penelope Pinkett, Jim Mostel, Walter Torn, Penelope Cronyn, Laura Brody"
"814",343,"Full Flatliners",6,"14.99","2.99","5.01","0.20","31","14.95","5","Michelle Mcconaughey, Cary Mcconaughey, Ralph Cruz, Susan Davis, Scarlett Bening, Laura Brody"
"814",94,"Braveheart Human",7,"14.99","2.99","5.01","0.20","36","14.95","5","Nick Stallone, Kirsten Akroyd, Jane Jackman, Jayne Nolte"
"814",362,"Glory Tracy",7,"13.99","2.99","4.68","0.21","33","14.95","5","Christian Neeson, Adam Grant, Ralph Cruz, Russell Temple, William Hackman, Debbie Akroyd"
"814",612,"Mussolini Spoilers",6,"10.99","2.99","3.68","0.27","23","14.95","5","Vivien Bergen, Dan Torn, Judy Dean, Fay Kilmer, Kenneth Paltrow, Cary Mcconaughey, Oprah Kilmer"
"814",558,"Mannequin Worst",3,"18.99","2.99","6.35","0.16","20","14.95","5","Anne Cronyn, Minnie Zellweger, Sidney Crowe, Cuba Allen, Gene Hopkins"
"814",107,"Bunch Minds",4,"13.99","2.99","4.68","0.21","19","14.95","5","Karl Berry, Woody Hoffman, Johnny Cage, Chris Bridges, Greta Keitel, Ewan Gooding, Jada Ryder, Laurence Bullock"
"814",441,"Hunter Alter",5,"21.99","2.99","7.35","0.14","37","14.95","5","Ed Chase, Jon Chase, Jeff Silverstone, Renee Ball"
"814",180,"Conspiracy Spirit",4,"27.99","2.99","9.36","0.11","38","14.95","5","Kirk Jovovich, Minnie Kilmer, Christopher West, Mena Hopper"
"822",452,"Illusion Amelie",4,"15.99","0.99","16.15","0.06","65","14.85","15","Kenneth Paltrow, Gene Willis, Morgan Mcdormand, Daryl Crawford, Greta Keitel, Richard Penn, Humphrey Garland"
"822",287,"Entrapment Satisfaction",5,"19.99","0.99","20.19","0.05","101","14.85","15","Fred Costner, Woody Hoffman, Frances Day-Lewis, Penelope Cronyn"
"822",830,"Spirit Flintstones",7,"23.99","0.99","24.23","0.04","170","14.85","15","Julia Mcqueen, Parker Goldberg, Henry Berry, James Pitt, Spencer Peck, Penelope Monroe, Whoopi Hurt, River Dean, Vivien Basinger, Michael Bening, Gregory Gooding"
"822",598,"Mosquito Armageddon",6,"22.99","0.99","23.22","0.04","140","14.85","15","Goldie Brody, Kirk Jovovich, Nick Stallone, Reese West"
"822",896,"Tootsie Pilot",3,"10.99","0.99","11.10","0.09","34","14.85","15","Zero Cage, Nick Stallone, Gene Hopkins, Vivien Basinger, Cuba Birch"
"822",907,"Translation Summer",4,"10.99","0.99","11.10","0.09","45","14.85","15","Tom Miranda, Laura Brody, Matthew Carrey"
"822",795,"Siege Madre",7,"23.99","0.99","24.23","0.04","170","14.85","15","Cuba Olivier, Rip Crawford, Natalie Hopkins, Dan Harris, Sidney Crowe, Salma Nolte, Bela Walken"
"822",932,"Valley Packer",3,"21.99","0.99","22.21","0.05","67","14.85","15","Tom Miranda, Cameron Wray, Ben Willis, Susan Davis"
"822",732,"Rings Heartbreakers",5,"17.99","0.99","18.17","0.06","91","14.85","15","Johnny Lollobrigida, Rip Crawford, Sandra Peck, Judy Dean, Natalie Hopkins, Sylvester Dern, Cameron Zellweger, Morgan Hopkins, Minnie Kilmer, Ed Guiness, Jeff Silverstone"
"822",618,"Necklace Outbreak",3,"21.99","0.99","22.21","0.05","67","14.85","15","Ed Chase, Grace Mostel, Milla Peck, Tom Mckellen, Kirsten Akroyd, Jim Mostel, Michael Bening, John Suvari"
"822",796,"Sierra Divide",3,"12.99","0.99","13.12","0.08","40","14.85","15","Jim Mostel, Walter Torn, Gina Degeneres, Russell Bacall, Mary Keitel"
"822",589,"Modern Dorado",3,"20.99","0.99","21.20","0.05","64","14.85","15","Lucille Tracy, Judy Dean, James Pitt, Julianne Dench, Cate Harris"
"822",634,"Odds Boogie",6,"14.99","0.99","15.14","0.07","91","14.85","15","Elvis Marx, Mae Hoffman, Chris Bridges, Geoffrey Heston, Kenneth Hoffman"
"822",942,"Vietnam Smoochy",7,"27.99","0.99","28.27","0.04","198","14.85","15","Jodie Degeneres, Matthew Leigh"
"822",110,"Cabin Flash",4,"25.99","0.99","26.25","0.04","105","14.85","15","Uma Wood, Alec Wayne, Ben Willis, Renee Ball"
"837",379,"Greedy Roots",7,"14.99","0.99","15.14","0.07","106","13.86","14","Jennifer Davis, Gary Penn, Warren Nolte, Harrison Bale, Fay Wood, Alan Dreyfuss, Renee Ball, Mary Keitel"
"837",629,"Notorious Reunion",7,"9.99","0.99","10.09","0.10","71","13.86","14","Kim Allen, Jayne Nolte"
"837",652,"Pajama Jawbreaker",3,"14.99","0.99","15.14","0.07","46","13.86","14","Lucille Tracy, Woody Hoffman, Warren Nolte, Richard Penn, Will Wilson"
"837",832,"Splash Gump",5,"16.99","0.99","17.16","0.06","86","13.86","14","Penelope Guiness, Jennifer Davis, Uma Wood, Cameron Streep, Christian Neeson, Ray Johansson, Gene Willis, Morgan Williams, Humphrey Willis, Al Garland"
"837",992,"Wrath Mile",5,"17.99","0.99","18.17","0.06","91","13.86","14","Spencer Depp, Cate Harris, Russell Temple, Kenneth Hoffman"
"837",673,"Personal Ladybugs",3,"19.99","0.99","20.19","0.05","61","13.86","14","Bob Fawcett, Sandra Kilmer, Tom Miranda, Warren Nolte, Salma Nolte, Cate Harris, Humphrey Willis, Kenneth Hoffman, Jayne Silverstone"
"837",599,"Mother Oleander",3,"20.99","0.99","21.20","0.05","64","13.86","14","Frances Day-Lewis, Groucho Sinatra, Spencer Peck, Whoopi Hurt, Angela Witherspoon"
"837",913,"Troopers Metal",3,"20.99","0.99","21.20","0.05","64","13.86","14","Julia Barrymore, Penelope Pinkett, Morgan Mcdormand, Russell Temple, Greta Malden"
"837",241,"Donnie Alley",4,"20.99","0.99","21.20","0.05","85","13.86","14","Vivien Bergen, Rip Crawford, Tom Mckellen, Dustin Tautou, Groucho Dunst, Vivien Basinger, Will Wilson"
"837",493,"Kane Exorcist",5,"18.99","0.99","19.18","0.05","96","13.86","14","Audrey Olivier, Burt Dukakis, Henry Berry, Christopher Berry, Groucho Williams"
"837",205,"Dances None",3,"22.99","0.99","23.22","0.04","70","13.86","14","Matthew Johansson, Zero Cage, Rip Winslet, Mae Hoffman, Walter Torn"
"837",360,"Glass Dying",4,"24.99","0.99","25.24","0.04","101","13.86","14","Matthew Leigh, Susan Davis, Al Garland, Michael Bolger"
"837",840,"Stampede Disturbing",5,"26.99","0.99","27.26","0.04","137","13.86","14","Val Bolger, Natalie Hopkins, Rip Winslet, Mae Hoffman, Cate Harris, Vivien Basinger"
"837",894,"Tomatoes Hellfighters",6,"23.99","0.99","24.23","0.04","146","13.86","14","Jodie Degeneres, Groucho Dunst, Warren Nolte, Cameron Zellweger, Penelope Monroe, Richard Penn, Angela Witherspoon, Vivien Basinger, Kenneth Hoffman"
"851",423,"Hollywood Anonymous",7,"29.99","0.99","30.29","0.03","213","12.87","13","Anne Cronyn, Henry Berry, Christian Neeson, Renee Tracy, Groucho Williams, Bela Walken"
"851",736,"Robbery Bright",4,"21.99","0.99","22.21","0.05","89","12.87","13","Goldie Brody, Whoopi Hurt"
"851",213,"Date Speed",4,"19.99","0.99","20.19","0.05","81","12.87","13","Karl Berry, Kevin Bloom, Jude Cruise, Rip Winslet"
"851",577,"Mile Mulan",4,"10.99","0.99","11.10","0.09","45","12.87","13","Mena Temple, Angela Hudson, Julianne Dench"
"851",153,"Citizen Shrek",7,"18.99","0.99","19.18","0.05","135","12.87","13","Kevin Bloom, Gary Phoenix, Jude Cruise, Cary Mcconaughey, Kenneth Torn, Russell Temple, Ben Harris, Ian Tandy"
"851",882,"Tenenbaums Command",4,"24.99","0.99","25.24","0.04","101","12.87","13","Scarlett Bening, Richard Penn, Laurence Bullock, Michael Bolger, Cuba Birch"
"851",604,"Mulan Moon",4,"10.99","0.99","11.10","0.09","45","12.87","13","Nick Stallone, Angelina Astaire, Greta Malden, Matthew Carrey, Julia Fawcett"
"851",63,"Bedazzled Married",6,"21.99","0.99","22.21","0.05","134","12.87","13","Lucille Tracy, Gary Phoenix, Dan Harris, Penelope Monroe, Jayne Nolte, Laurence Bullock, Reese West"
"851",440,"Hunger Roof",6,"21.99","0.99","22.21","0.05","134","12.87","13","Meryl Gibson"
"851",290,"Everyone Craft",4,"29.99","0.99","30.29","0.03","122","12.87","13","Goldie Brody, Michelle Mcconaughey, Woody Jolie, James Pitt, Minnie Zellweger"
"851",258,"Drums Dynamite",6,"11.99","0.99","12.11","0.08","73","12.87","13","Vivien Bergen, Jude Cruise, Morgan Hopkins, Lucille Dee, Whoopi Hurt, Jeff Silverstone, Reese West"
"851",27,"Anonymous Human",7,"12.99","0.99","13.12","0.08","92","12.87","13","Grace Mostel, Fay Kilmer, Jim Mostel, Susan Davis, Whoopi Hurt, Emily Dee, Meryl Gibson, Mena Hopper, Ed Guiness"
"851",593,"Monterey Labyrinth",6,"13.99","0.99","14.13","0.07","85","12.87","13","Karl Berry, Julia Mcqueen, Dan Harris, Julianne Dench, Fay Wood, Rock Dukakis"
"851",511,"Lawrence Love",7,"23.99","0.99","24.23","0.04","170","12.87","13","Christopher Berry, Susan Davis"
"851",617,"Natural Stock",4,"24.99","0.99","25.24","0.04","101","12.87","13","Milla Keitel, Susan Davis, Kevin Garland, Renee Ball"
"851",430,"Hook Chariots",7,"23.99","0.99","24.23","0.04","170","12.87","13","Elvis Marx, Mae Hoffman, Gene Willis, Gina Degeneres"
"851",34,"Arabia Dogma",6,"29.99","0.99","30.29","0.03","182","12.87","13","Karl Berry, Rip Crawford, Julia Mcqueen, Johnny Cage, Jude Cruise, Sean Williams, Burt Posey, Walter Torn, Russell Bacall, Frances Tomei, Greta Malden, Lisa Monroe"
"851",762,"Sassy Packer",6,"29.99","0.99","30.29","0.03","182","12.87","13","Groucho Sinatra, Angela Witherspoon, Lisa Monroe"
"869",584,"Mixed Doors",6,"26.99","2.99","9.03","0.11","55","11.96","4","Carmen Hunt, Michelle Mcconaughey, Dan Streep, Albert Nolte, Ian Tandy, Michael Bolger"
"869",400,"Hardly Robbers",7,"15.99","2.99","5.35","0.19","38","11.96","4","Karl Berry, Anne Cronyn, Greta Malden"
"871",581,"Minority Kiss",4,"16.99","0.99","17.16","0.06","69","11.88","12","Vivien Basinger"
"871",585,"Mob Duffel",4,"25.99","0.99","26.25","0.04","105","11.88","12","Cameron Streep, Sissy Sobieski, Tim Hackman, Christian Neeson, Matthew Leigh, Groucho Dunst"
"871",766,"Savannah Town",5,"25.99","0.99","26.25","0.04","132","11.88","12","Grace Mostel, Sandra Kilmer, Parker Goldberg, Christian Neeson, Jessica Bailey, Minnie Kilmer"
"871",931,"Valentine Vanishing",7,"9.99","0.99","10.09","0.10","71","11.88","12","Burt Dukakis, Ed Guiness"
"871",538,"Loverboy Attacks",7,"19.99","0.99","20.19","0.05","142","11.88","12","Lucille Tracy, Kevin Bloom, Parker Goldberg, Cary Mcconaughey, Morgan Mcdormand, Adam Hopper, Groucho Williams, Renee Ball, Thora Temple"
"871",794,"Side Ark",5,"28.99","0.99","29.28","0.03","147","11.88","12","Helen Voight, Audrey Olivier, Jada Ryder, Chris Depp, Laurence Bullock, Jayne Silverstone"
"871",194,"Crow Grease",6,"22.99","0.99","23.22","0.04","140","11.88","12","Cameron Streep, Jodie Degeneres, Scarlett Damon, Chris Bridges, Walter Torn, Groucho Dunst, Cameron Zellweger, Morgan Mcdormand, Frances Tomei, Lisa Monroe"
"871",315,"Finding Anaconda",4,"10.99","0.99","11.10","0.09","45","11.88","12","Frances Day-Lewis, Rip Winslet, Matthew Leigh, Sidney Crowe, Cuba Birch"
"871",291,"Evolution Alter",5,"10.99","0.99","11.10","0.09","56","11.88","12","Elvis Marx, Ray Johansson, Angela Witherspoon, Greta Malden, Ed Guiness, Burt Temple"
"871",813,"Smoochy Control",7,"18.99","0.99","19.18","0.05","135","11.88","12","Daryl Wahlberg, Jayne Silverstone"
"871",821,"Sorority Queen",6,"17.99","0.99","18.17","0.06","110","11.88","12","Rip Crawford, Cate Harris, River Dean, Ben Harris"
"882",722,"Reef Salute",5,"26.99","0.99","27.26","0.04","137","10.89","11","Joe Swank, Kenneth Paltrow, Penelope Monroe, Michael Bening"
"882",250,"Dragon Squad",4,"26.99","0.99","27.26","0.04","110","10.89","11","Anne Cronyn, Spencer Peck, Jim Mostel, Spencer Depp, Susan Davis, Albert Nolte, Gene Hopkins, Ed Guiness"
"882",509,"Language Cowboy",5,"26.99","0.99","27.26","0.04","137","10.89","11","Penelope Guiness, Bette Nicholson, Christopher Berry, Warren Jackman, Whoopi Hurt, Cuba Birch"
"882",831,"Spirited Casualties",5,"20.99","0.99","21.20","0.05","106","10.89","11","Goldie Brody, Christian Neeson, Sidney Crowe, Gina Degeneres, Renee Tracy"
"882",848,"Stone Fire",3,"19.99","0.99","20.19","0.05","61","10.89","11","Milla Keitel"
"882",64,"Beethoven Exorcist",6,"26.99","0.99","27.26","0.04","164","10.89","11","Sandra Peck, Warren Jackman, Scarlett Bening, Minnie Kilmer, Vivien Basinger, Bela Walken"
"882",899,"Towers Hurricane",7,"14.99","0.99","15.14","0.07","106","10.89","11","Cate Mcqueen, Adam Hopper, Russell Temple, Cuba Birch"
"882",257,"Drumline Cyclone",3,"14.99","0.99","15.14","0.07","46","10.89","11",NULL
"882",306,"Feathers Metal",3,"12.99","0.99","13.12","0.08","40","10.89","11","Milla Peck, Natalie Hopkins, Christian Akroyd, Kenneth Paltrow, Woody Jolie, Charlize Dench, Scarlett Bening, Jayne Nolte, Nick Degeneres"
"882",819,"Song Hedwig",3,"29.99","0.99","30.29","0.03","91","10.89","11","Kenneth Pesci, Kevin Garland, Debbie Akroyd, Gregory Gooding, John Suvari"
"882",549,"Magnolia Forrester",4,"28.99","0.99","29.28","0.03","118","10.89","11","Sandra Kilmer, Christian Akroyd, Groucho Sinatra, Greta Keitel, Laura Brody, Olympia Pfeiffer, Audrey Bailey"
"882",283,"Ending Crowds",6,"10.99","0.99","11.10","0.09","67","10.89","11","Zero Cage, Burt Dukakis, Mary Tandy, Sidney Crowe, Christopher West"
"882",886,"Theory Mermaid",5,"9.99","0.99","10.09","0.10","51","10.89","11","Cuba Olivier, Fred Costner, Will Wilson, Mena Hopper, Mary Keitel, Julia Fawcett"
"882",352,"Gathering Calendar",4,"22.99","0.99","23.22","0.04","93","10.89","11","Michael Bening, Burt Temple, Meryl Allen"
"896",868,"Superfly Trip",5,"27.99","0.99","28.27","0.04","142","9.90","10","Johnny Cage, Dan Harris, Sean Guiness, Warren Jackman, Richard Penn, Mena Hopper, Matthew Carrey"
"896",630,"Notting Speakeasy",7,"19.99","0.99","20.19","0.05","142","9.90","10","Minnie Zellweger, Ian Tandy"
"896",636,"Oleander Clue",5,"12.99","0.99","13.12","0.08","66","9.90","10","Zero Cage, Sandra Kilmer, Penelope Pinkett, Sean Williams, Greg Chaplin, Jim Mostel, Warren Jackman, Ewan Gooding, Oprah Kilmer, Russell Close"
"896",82,"Blood Argonauts",3,"13.99","0.99","14.13","0.07","43","9.90","10","Cate Mcqueen, Adam Hopper, Laura Brody, Cuba Birch"
"896",834,"Spoilers Hellfighters",4,"26.99","0.99","27.26","0.04","110","9.90","10","Rip Winslet, Michelle Mcconaughey, Milla Keitel, Daryl Crawford, Humphrey Willis, Gregory Gooding, Burt Temple"
"896",339,"Frogmen Breaking",5,"17.99","0.99","18.17","0.06","91","9.90","10","Ben Willis, Ellen Presley, Morgan Mcdormand, River Dean, Russell Temple, Laurence Bullock"
"896",477,"Jawbreaker Brooklyn",5,"15.99","0.99","16.15","0.06","81","9.90","10","Christian Gable, Julia Mcqueen, Val Bolger, Christian Akroyd, Jessica Bailey"
"896",157,"Clockwork Paradise",7,"29.99","0.99","30.29","0.03","213","9.90","10","Spencer Peck, Sylvester Dern, Salma Nolte, Kevin Garland, Lucille Dee"
"896",482,"Jeopardy Encino",3,"12.99","0.99","13.12","0.08","40","9.90","10","Alec Wayne, Greg Chaplin, Geoffrey Heston, Julia Zellweger, Mary Keitel"
"896",66,"Beneath Rush",6,"27.99","0.99","28.27","0.04","170","9.90","10","Reese Kilmer, Angelina Astaire, Gene Willis, Chris Bridges, Susan Davis, Jane Jackman, Vivien Basinger"
"896",553,"Maker Gables",4,"12.99","0.99","13.12","0.08","53","9.90","10","Cuba Olivier, Val Bolger, Christian Akroyd, Mary Tandy, Ralph Cruz, Kirsten Akroyd, Meg Hawke, Cuba Allen, Kevin Garland, Rita Reynolds, Lucille Dee"
"896",750,"Run Pacific",3,"25.99","0.99","26.25","0.04","79","9.90","10","Bob Fawcett, Gary Phoenix, Dan Harris, Mae Hoffman, Woody Jolie, Sidney Crowe"
"896",613,"Mystic Truman",5,"19.99","0.99","20.19","0.05","101","9.90","10","Scarlett Damon, Kevin Garland, River Dean, Humphrey Willis"
"909",76,"Birdcage Casper",4,"23.99","0.99","24.23","0.04","97","8.91","9","Kenneth Pesci, Kenneth Torn, Salma Nolte, Renee Ball"
"909",357,"Gilbert Pelican",7,"13.99","0.99","14.13","0.07","99","8.91","9","Nick Wahlberg, Sandra Peck, Rip Winslet, Rita Reynolds"
"909",940,"Victory Academy",6,"19.99","0.99","20.19","0.05","122","8.91","9","Gary Phoenix, Kenneth Pesci, Debbie Akroyd, Cuba Birch, Meryl Allen"
"909",425,"Holy Tadpole",6,"20.99","0.99","21.20","0.05","128","8.91","9","Goldie Brody, Morgan Mcdormand, Harvey Hope"
"909",492,"Jungle Closer",6,"11.99","0.99","12.11","0.08","73","8.91","9","Lucille Tracy, Mena Temple, Burt Posey, Dan Streep, Humphrey Garland, Cuba Birch"
"909",978,"Wisdom Worker",3,"12.99","0.99","13.12","0.08","40","8.91","9","Sissy Sobieski, Reese Kilmer, Woody Jolie, Jim Mostel, Susan Davis, Laura Brody, William Hackman"
"909",998,"Zhivago Core",6,"10.99","0.99","11.10","0.09","67","8.91","9","Uma Wood, Nick Stallone, Gary Penn, Salma Nolte, Kenneth Hoffman, William Hackman"
"909",454,"Impact Aladdin",6,"20.99","0.99","21.20","0.05","128","8.91","9","Vivien Bergen, Gina Degeneres, Warren Jackman"
"909",516,"Legend Jedi",7,"18.99","0.99","19.18","0.05","135","8.91","9","Tom Mckellen, Angela Hudson, Penelope Cronyn, Cate Mcqueen"
"909",355,"Ghostbusters Elf",7,"18.99","0.99","19.18","0.05","135","8.91","9","Jennifer Davis"
"909",594,"Montezuma Command",6,"22.99","0.99","23.22","0.04","140","8.91","9","Cuba Olivier, Richard Penn"
"920",822,"Soup Wisdom",6,"12.99","0.99","13.12","0.08","79","7.92","8","Matthew Leigh, Kim Allen"
"920",787,"Shining Roses",4,"12.99","0.99","13.12","0.08","53","7.92","8","Julia Barrymore, Woody Jolie, Susan Davis, Cate Harris, Humphrey Garland"
"920",225,"Destination Jerk",3,"19.99","0.99","20.19","0.05","61","7.92","8","Grace Mostel, Rip Crawford, Cameron Wray"
"920",656,"Papi Necklace",3,"9.99","0.99","10.09","0.10","31","7.92","8","Meg Hawke, Morgan Hopkins, Cuba Allen"
"920",674,"Pet Haunting",3,"11.99","0.99","12.11","0.08","37","7.92","8","Jodie Degeneres, Groucho Sinatra, Morgan Hopkins, Ben Harris, Laura Brody, Nick Degeneres, John Suvari"
"920",752,"Runner Madigan",6,"27.99","0.99","28.27","0.04","170","7.92","8","Matthew Johansson, Joe Swank, Bob Fawcett, Christian Neeson, Greg Chaplin, Groucho Dunst, Cate Harris, Reese West"
"920",401,"Harold French",6,"10.99","0.99","11.10","0.09","67","7.92","8","Tim Hackman, Natalie Hopkins, Penelope Cronyn, Ed Mansfield, Harvey Hope, Jon Chase, Gene Mckellen"
"920",163,"Clyde Theory",4,"29.99","0.99","30.29","0.03","122","7.92","8","Sissy Sobieski, Johnny Cage, Greg Chaplin, Meryl Allen"
"920",566,"Maude Mod",6,"20.99","0.99","21.20","0.05","128","7.92","8","Cary Mcconaughey, James Pitt, Groucho Dunst, Olympia Pfeiffer, Ed Guiness, Rock Dukakis"
"920",751,"Runaway Tenenbaums",6,"17.99","0.99","18.17","0.06","110","7.92","8","Nick Stallone, Warren Jackman, Gene Mckellen"
"920",866,"Sunset Racer",6,"28.99","0.99","29.28","0.03","176","7.92","8","Angelina Astaire, Groucho Dunst, Morgan Mcdormand"
"920",52,"Ballroom Mockingbird",6,"29.99","0.99","30.29","0.03","182","7.92","8","Judy Dean, Adam Grant, Ben Willis, Daryl Wahlberg, Harrison Bale, Lucille Dee, Gene Mckellen"
"920",523,"Lights Deer",7,"21.99","0.99","22.21","0.05","156","7.92","8","Matthew Johansson, Tim Hackman"
"920",718,"Rebel Airport",7,"24.99","0.99","25.24","0.04","177","7.92","8","Uma Wood, Sean Williams, Spencer Peck, Spencer Depp, Salma Nolte, Emily Dee"
"920",990,"World Leathernecks",3,"13.99","0.99","14.13","0.07","43","7.92","8","Gary Phoenix, Penelope Pinkett, Christian Neeson, Jayne Neeson, Chris Bridges, Sidney Crowe, Vivien Basinger, Debbie Akroyd"
"935",947,"Vision Torque",5,"16.99","0.99","17.16","0.06","86","6.93","7","Mena Temple, Meg Hawke, Russell Temple, Christopher West, Al Garland"
"935",839,"Stallion Sundance",5,"23.99","0.99","24.23","0.04","122","6.93","7","Val Bolger, Tom Mckellen, Rip Winslet, Woody Jolie, Kenneth Pesci, Kevin Garland, Jon Chase"
"935",622,"Newsies Story",4,"25.99","0.99","26.25","0.04","105","6.93","7","Ralph Cruz, Jim Mostel, Sylvester Dern, Dan Streep, Nick Degeneres, Michael Bening, Jeff Silverstone, John Suvari"
"935",935,"Vanished Garden",5,"17.99","0.99","18.17","0.06","91","6.93","7","Sandra Kilmer, Angelina Astaire"
"935",178,"Connection Microcosmos",6,"25.99","0.99","26.25","0.04","158","6.93","7","Cameron Streep, Natalie Hopkins, Scarlett Damon, Renee Tracy, Fay Winslet, Russell Temple, Vivien Basinger"
